time,value
2025-09-16T03:34:46.103413424Z,53
2025-09-16T03:34:50.167160555Z,54
2025-09-16T03:35:02.385642116Z,53
2025-09-16T03:35:06.462235425Z,54
2025-09-16T03:35:08.495869864Z,53
2025-09-16T03:35:12.575911743Z,54
2025-09-16T03:35:28.865170091Z,53
2025-09-16T03:35:30.906871483Z,54
2025-09-16T03:35:47.196431479Z,53
2025-09-16T03:35:49.244359881Z,54
2025-09-16T03:35:53.314860268Z,53
2025-09-16T03:35:55.350207593Z,54
2025-09-16T03:35:57.385438978Z,53
2025-09-16T03:36:01.46213611Z,54
2025-09-16T03:36:11.645843125Z,53
2025-09-16T03:36:13.679614126Z,54
2025-09-16T03:36:19.791612847Z,53
2025-09-16T03:36:23.990972432Z,54
2025-09-16T03:36:25.904756717Z,53
2025-09-16T03:36:27.946350491Z,54
2025-09-16T03:36:34.051468448Z,53
2025-09-16T03:36:36.093417716Z,54
2025-09-16T03:36:56.458418908Z,53
2025-09-16T03:36:58.49983509Z,54
2025-09-16T03:37:00.541363948Z,53
2025-09-16T03:37:02.570420409Z,54
2025-09-16T03:37:04.612144213Z,53
2025-09-16T03:37:06.641428769Z,54
2025-09-16T03:37:16.829896558Z,53
2025-09-16T03:37:20.932392487Z,54
2025-09-16T03:37:29.053788676Z,53
2025-09-16T03:37:31.088635522Z,54
2025-09-16T03:37:34.359120628Z,53
2025-09-16T03:37:35.163434914Z,54
2025-09-16T03:37:37.201168394Z,53
2025-09-16T03:37:39.23816384Z,54
2025-09-16T03:37:41.273240063Z,53
2025-09-16T03:37:43.310358111Z,54
2025-09-16T03:37:45.352522759Z,53
2025-09-16T03:37:47.481282773Z,54
2025-09-16T03:37:51.455517831Z,53
2025-09-16T03:37:55.532484029Z,54
2025-09-16T03:37:57.567656189Z,53
2025-09-16T03:38:05.718125648Z,54
2025-09-16T03:38:07.752490389Z,53
2025-09-16T03:38:15.912434Z,54
2025-09-16T03:38:19.976210556Z,53
2025-09-16T03:38:26.085203223Z,54
2025-09-16T03:38:30.161127783Z,53
2025-09-16T03:38:34.231038551Z,54
2025-09-16T03:38:46.457424398Z,53
2025-09-16T03:38:52.567801823Z,54
2025-09-16T03:38:56.641950039Z,53
2025-09-16T03:38:58.683506214Z,54
2025-09-16T03:39:00.731583544Z,53
2025-09-16T03:39:08.867153693Z,54
2025-09-16T03:39:14.973349565Z,53
2025-09-16T03:39:21.089742761Z,54
2025-09-16T03:39:25.160402542Z,53
2025-09-16T03:39:27.202031828Z,54
2025-09-16T03:39:31.274893293Z,53
2025-09-16T03:39:37.384666576Z,54
2025-09-16T03:39:39.425861106Z,53
2025-09-16T03:39:47.566903338Z,54
2025-09-16T03:39:49.601829072Z,53
2025-09-16T03:39:51.63765591Z,54
2025-09-16T03:40:07.937951015Z,53
2025-09-16T03:40:09.973509594Z,54
2025-09-16T03:40:12.008676709Z,53
2025-09-16T03:40:14.050405211Z,54
2025-09-16T03:40:16.085463004Z,53
2025-09-16T03:40:22.197537059Z,54
2025-09-16T03:40:24.23897696Z,53
2025-09-16T03:40:26.275060854Z,54
2025-09-16T03:40:28.304303295Z,53
2025-09-16T03:40:30.344802713Z,54
2025-09-16T03:40:32.387266095Z,53
2025-09-16T03:40:38.49291961Z,54
2025-09-16T03:40:42.569329586Z,53
2025-09-16T03:40:48.681165675Z,54
2025-09-16T03:40:56.823316049Z,53
2025-09-16T03:40:58.870143802Z,54
2025-09-16T03:41:04.977029312Z,53
2025-09-16T03:41:07.010427008Z,54
2025-09-16T03:41:11.087865668Z,53
2025-09-16T03:41:15.157463325Z,54
2025-09-16T03:41:29.416159299Z,53
2025-09-16T03:41:33.49217527Z,54
2025-09-16T03:41:35.649459692Z,53
2025-09-16T03:41:37.562691434Z,54
2025-09-16T03:41:39.636521656Z,53
2025-09-16T03:41:41.639117265Z,54
2025-09-16T03:41:43.675032907Z,53
2025-09-16T03:41:45.710225067Z,54
2025-09-16T03:41:49.779922254Z,53
2025-09-16T03:41:51.816395562Z,54
2025-09-16T03:42:04.039184318Z,53
2025-09-16T03:42:10.150898464Z,54
2025-09-16T03:42:18.298816756Z,53
2025-09-16T03:42:20.336001048Z,54
2025-09-16T03:42:22.368808433Z,53
2025-09-16T03:42:26.447868102Z,54
2025-09-16T03:42:28.486863816Z,53
2025-09-16T03:42:32.55900409Z,54
2025-09-16T03:42:34.590088046Z,53
2025-09-16T03:42:38.664564142Z,54
2025-09-16T03:42:40.706692319Z,53
2025-09-16T03:42:42.742916547Z,54
2025-09-16T03:42:44.78976027Z,53
2025-09-16T03:42:46.81192912Z,54
2025-09-16T03:42:51.024020334Z,53
2025-09-16T03:42:54.961634862Z,54
2025-09-16T03:42:56.998338352Z,53
2025-09-16T03:43:01.071664304Z,54
2025-09-16T03:43:03.108121678Z,53
2025-09-16T03:43:05.143674451Z,54
2025-09-16T03:43:07.179127884Z,53
2025-09-16T03:43:13.29081455Z,54
2025-09-16T03:43:15.326343891Z,53
2025-09-16T03:43:19.396659348Z,54
2025-09-16T03:43:21.438137421Z,53
2025-09-16T03:43:23.473617519Z,54
2025-09-16T03:43:25.515038788Z,53
2025-09-16T03:43:27.549393667Z,54
2025-09-16T03:43:29.597319741Z,53
2025-09-16T03:43:33.662279342Z,54
2025-09-16T03:43:41.808585927Z,53
2025-09-16T03:43:43.837408695Z,54
2025-09-16T03:43:45.880120765Z,53
2025-09-16T03:43:47.914203159Z,54
2025-09-16T03:43:49.949276673Z,53
2025-09-16T03:43:51.984402534Z,54
2025-09-16T03:43:54.025333118Z,53
2025-09-16T03:43:56.061721918Z,54
2025-09-16T03:44:02.172938648Z,53
2025-09-16T03:44:04.214314436Z,54
2025-09-16T03:44:16.432691772Z,53
2025-09-16T03:44:18.481235641Z,54
2025-09-16T03:44:22.545154647Z,53
2025-09-16T03:44:24.58043585Z,54
2025-09-16T03:44:53.124607253Z,53
2025-09-16T03:45:01.250000608Z,54
2025-09-16T03:45:03.279818423Z,53
2025-09-16T03:45:05.333816241Z,54
2025-09-16T03:45:07.355947528Z,53
2025-09-16T03:45:09.397727448Z,54
2025-09-16T03:45:21.619046175Z,53
2025-09-16T03:45:23.647709379Z,54
2025-09-16T03:45:25.683022129Z,53
2025-09-16T03:45:27.73109344Z,54
2025-09-16T03:45:39.944683804Z,53
2025-09-16T03:45:41.979864998Z,54
2025-09-16T03:45:46.050561489Z,53
2025-09-16T03:45:50.120400672Z,54
2025-09-16T03:45:52.149417316Z,53
2025-09-16T03:45:58.293439557Z,54
2025-09-16T03:46:00.302896855Z,53
2025-09-16T03:46:02.357265286Z,54
2025-09-16T03:50:43.445166494Z,53
2025-09-16T03:50:45.488235265Z,54
2025-09-16T03:50:53.631347617Z,53
2025-09-16T03:50:55.672943089Z,54
2025-09-16T03:51:03.819662926Z,53
2025-09-16T03:51:07.892889241Z,54
2025-09-16T03:51:16.037869858Z,53
2025-09-16T03:51:18.078635201Z,54
2025-09-16T03:51:26.223921963Z,53
2025-09-16T03:51:28.265788939Z,54
2025-09-16T03:51:34.374887447Z,53
2025-09-16T03:51:40.485480906Z,54
2025-09-16T03:51:44.563925584Z,53
2025-09-16T03:51:46.59424838Z,54
2025-09-16T03:51:50.670656063Z,53
2025-09-16T03:51:52.707845335Z,54
2025-09-16T03:51:56.783740218Z,53
2025-09-16T03:51:58.816504214Z,54
2025-09-16T03:52:00.853755032Z,53
2025-09-16T03:52:06.962705433Z,54
2025-09-16T03:52:13.078731379Z,53
2025-09-16T03:52:15.118634826Z,54
2025-09-16T03:52:19.188124047Z,53
2025-09-16T03:52:25.304599254Z,54
2025-09-16T03:52:27.338398544Z,53
2025-09-16T03:52:29.372129759Z,54
2025-09-16T03:52:33.447949803Z,53
2025-09-16T03:52:35.486365047Z,54
2025-09-16T03:52:41.591972012Z,53
2025-09-16T03:52:43.634630798Z,54
2025-09-16T03:52:45.671990559Z,53
2025-09-16T03:52:53.816809002Z,54
2025-09-16T03:53:08.073525407Z,53
2025-09-16T03:53:14.190899898Z,54
2025-09-16T03:53:16.222800678Z,53
2025-09-16T03:53:18.268509598Z,54
2025-09-16T03:53:22.333952316Z,53
2025-09-16T03:53:28.445541111Z,54
2025-09-16T03:53:30.481008279Z,53
2025-09-16T03:53:36.596582042Z,54
2025-09-16T03:57:41.017421125Z,53
2025-09-16T03:57:45.092745247Z,54
2025-09-16T03:57:51.197973218Z,53
2025-09-16T03:57:53.236642605Z,54
2025-09-16T03:57:57.312391742Z,53
2025-09-16T03:57:59.347153384Z,54
2025-09-16T03:58:01.384541252Z,53
2025-09-16T03:58:03.427596515Z,54
2025-09-16T03:58:05.461981717Z,53
2025-09-16T03:58:15.644187265Z,54
2025-09-16T03:58:19.727577545Z,53
2025-09-16T03:58:21.756283034Z,54
2025-09-16T03:58:23.797966298Z,53
2025-09-16T03:58:27.868380925Z,54
2025-09-16T03:58:33.980075356Z,53
2025-09-16T03:58:36.0302434Z,54
2025-09-16T03:58:42.129452442Z,53
2025-09-16T03:58:44.164788425Z,54
2025-09-16T03:58:48.2420946Z,53
2025-09-16T03:58:52.312578737Z,54
2025-09-16T03:58:56.389628413Z,53
2025-09-16T03:59:00.459760421Z,54
2025-09-16T03:59:18.789579493Z,53
2025-09-16T03:59:20.831065063Z,54
2025-09-16T03:59:26.937099258Z,53
2025-09-16T03:59:28.978492618Z,54
2025-09-16T03:59:31.013378627Z,53
2025-09-16T03:59:37.125452023Z,54
2025-09-16T03:59:43.232476208Z,53
2025-09-16T03:59:45.272546797Z,54
2025-09-16T04:00:07.678999171Z,53
2025-09-16T04:00:09.714410507Z,54
2025-09-16T04:00:11.749644992Z,53
2025-09-16T04:00:13.791263525Z,54
2025-09-16T04:00:15.826266272Z,53
2025-09-16T04:00:17.861507947Z,54
2025-09-16T04:00:23.974431525Z,53
2025-09-16T04:00:26.015133575Z,54
2025-09-16T04:00:32.12684913Z,53
2025-09-16T04:00:38.232626747Z,54
2025-09-16T04:00:40.267806418Z,53
2025-09-16T04:00:42.309458894Z,54
2025-09-16T04:00:44.344833621Z,53
2025-09-16T04:00:46.393104971Z,54
2025-09-16T04:00:48.421468424Z,53
2025-09-16T04:00:56.568711523Z,54
2025-09-16T04:01:02.680729086Z,53
2025-09-16T04:01:08.787373062Z,54
2025-09-16T04:01:10.827866847Z,53
2025-09-16T04:01:16.933678361Z,54
2025-09-16T04:01:18.975258244Z,53
2025-09-16T04:01:21.010285192Z,54
2025-09-16T04:01:23.04593424Z,53
2025-09-16T04:01:27.123870145Z,54
2025-09-16T04:01:29.159280385Z,53
2025-09-16T04:01:31.194366705Z,54
2025-09-16T04:01:35.264769841Z,53
2025-09-16T04:01:39.34179753Z,54
2025-09-16T04:01:47.491869597Z,53
2025-09-16T04:01:49.528641383Z,54
2025-09-16T04:01:55.640193999Z,53
2025-09-16T04:01:57.679416534Z,54
2025-09-16T04:01:59.714055442Z,53
2025-09-16T04:02:03.789166259Z,54
2025-09-16T04:02:07.865764318Z,53
2025-09-16T04:02:09.900910931Z,54
2025-09-16T04:02:11.935880217Z,53
2025-09-16T04:02:16.010552266Z,54
2025-09-16T04:02:20.100039161Z,53
2025-09-16T04:02:22.122576845Z,54
2025-09-16T04:02:24.164066113Z,53
2025-09-16T04:02:26.193162105Z,54
2025-09-16T04:02:30.267639535Z,53
2025-09-16T04:02:36.379221565Z,54
2025-09-16T04:02:46.56225437Z,53
2025-09-16T04:02:48.605410155Z,54
2025-09-16T04:02:54.756066077Z,53
2025-09-16T04:03:02.864257739Z,54
2025-09-16T04:03:04.893895899Z,53
2025-09-16T04:03:06.940637554Z,54
2025-09-16T04:03:11.011155015Z,53
2025-09-16T04:03:15.081599309Z,54
2025-09-16T04:03:17.117291876Z,53
2025-09-16T04:03:23.229612739Z,54
2025-09-16T04:03:27.30062287Z,53
2025-09-16T04:03:29.342336594Z,54
2025-09-16T04:03:31.377008287Z,53
2025-09-16T04:03:37.488460978Z,54
2025-09-16T04:03:51.754357032Z,53
2025-09-16T04:03:53.783250417Z,54
2025-09-16T04:03:55.825687927Z,53
2025-09-16T04:03:59.896245541Z,54
2025-09-16T04:04:01.931057358Z,53
2025-09-16T04:04:06.007719759Z,54
2025-09-16T04:04:22.308898748Z,53
2025-09-16T04:04:26.373006031Z,54
2025-09-16T04:04:28.417368014Z,53
2025-09-16T04:04:32.480762276Z,54
2025-09-16T04:04:34.516243355Z,53
2025-09-16T04:04:36.557594822Z,54
2025-09-16T04:04:38.593336827Z,53
2025-09-16T04:04:44.705219757Z,54
2025-09-16T04:04:48.781867746Z,53
2025-09-16T04:04:50.817383677Z,54
2025-09-16T04:04:56.922589748Z,53
2025-09-16T04:05:05.069768892Z,54
2025-09-16T04:05:11.181863102Z,53
2025-09-16T04:05:13.217118872Z,54
2025-09-16T04:05:17.300018642Z,53
2025-09-16T04:05:21.389553055Z,54
2025-09-16T04:05:23.405631662Z,53
2025-09-16T04:05:29.530579817Z,54
2025-09-16T04:05:31.553095946Z,53
2025-09-16T04:05:33.594568972Z,54
2025-09-16T04:05:37.672261378Z,53
2025-09-16T04:05:41.749829514Z,54
2025-09-16T04:05:43.777672166Z,53
2025-09-16T04:05:47.867205546Z,54
2025-09-16T04:05:49.889604107Z,53
2025-09-16T04:05:51.931554938Z,54
2025-09-16T04:05:58.036635488Z,53
2025-09-16T04:06:00.071948532Z,54
2025-09-16T04:06:02.113441695Z,53
2025-09-16T04:06:04.16161778Z,54
2025-09-16T04:06:06.184019457Z,53
2025-09-16T04:06:08.219209567Z,54
2025-09-16T04:06:16.36053295Z,53
2025-09-16T04:06:18.452925533Z,54
2025-09-16T04:06:26.556061423Z,53
2025-09-16T04:06:28.591099527Z,54
2025-09-16T04:06:30.626589647Z,53
2025-09-16T04:06:32.653657675Z,54
2025-09-16T04:06:34.695192015Z,53
2025-09-16T04:06:36.72891119Z,54
2025-09-16T04:06:42.840668934Z,53
2025-09-16T04:06:44.888659889Z,54
2025-09-16T04:06:46.91117519Z,53
2025-09-16T04:06:51.001208325Z,54
2025-09-16T04:06:57.099789355Z,53
2025-09-16T04:07:01.18302912Z,54
2025-09-16T04:07:03.212264108Z,53
2025-09-16T04:07:05.247098916Z,54
2025-09-16T04:07:07.282516081Z,53
2025-09-16T04:07:09.323691533Z,54
2025-09-16T04:07:11.365477832Z,53
2025-09-16T04:07:17.471167803Z,54
2025-09-16T04:07:21.560743832Z,53
2025-09-16T04:07:25.615087015Z,54
2025-09-16T04:07:29.692244257Z,53
2025-09-16T04:07:33.762798389Z,54
2025-09-16T04:07:39.887053419Z,53
2025-09-16T04:07:41.915920491Z,54
2025-09-16T04:07:43.949758748Z,53
2025-09-16T04:07:50.061575154Z,54
2025-09-16T04:07:52.096573886Z,53
2025-09-16T04:08:08.397671273Z,54
2025-09-16T04:08:10.43299837Z,53
2025-09-16T04:08:14.547851445Z,54
2025-09-16T04:08:18.674729117Z,53
2025-09-16T04:08:22.642124388Z,54
2025-09-16T04:08:26.713103853Z,53
2025-09-16T04:08:28.747977447Z,54
2025-09-16T04:08:30.783137002Z,53
2025-09-16T04:08:36.901642391Z,54
2025-09-16T04:08:40.973009057Z,53
2025-09-16T04:08:43.000839683Z,54
2025-09-16T04:08:45.055112165Z,53
2025-09-16T04:08:53.487041606Z,54
2025-09-16T04:08:59.292916918Z,53
2025-09-16T04:09:05.397512449Z,54
2025-09-16T04:09:07.439029781Z,53
2025-09-16T04:09:13.544550304Z,54
2025-09-16T04:09:15.58627212Z,53
2025-09-16T04:09:17.621652748Z,54
2025-09-16T04:09:19.656529808Z,53
2025-09-16T04:09:25.765422717Z,54
2025-09-16T04:09:27.807233174Z,53
2025-09-16T04:09:31.878038236Z,54
2025-09-16T04:09:35.95643663Z,53
2025-09-16T04:09:40.027495741Z,54
2025-09-16T04:09:46.146111861Z,53
2025-09-16T04:09:48.173990431Z,54
2025-09-16T04:09:54.285526746Z,53
2025-09-16T04:09:56.352953871Z,54
2025-09-16T04:09:58.515851468Z,53
2025-09-16T04:10:00.416876135Z,54
2025-09-16T04:10:02.443758756Z,53
2025-09-16T04:10:04.920296644Z,54
2025-09-16T04:10:06.495450019Z,53
2025-09-16T04:10:08.709208734Z,54
2025-09-16T04:10:12.607245266Z,53
2025-09-16T04:10:14.642209826Z,54
2025-09-16T04:10:20.755365094Z,53
2025-09-16T04:10:22.789722156Z,54
2025-09-16T04:10:24.831530667Z,53
2025-09-16T04:10:28.965575834Z,54
2025-09-16T04:10:30.942943459Z,53
2025-09-16T04:10:39.149028602Z,54
2025-09-16T04:10:53.343278115Z,53
2025-09-16T04:10:57.727014912Z,54
2025-09-16T04:10:59.679249123Z,53
2025-09-16T04:11:05.675708166Z,54
2025-09-16T04:11:07.736442351Z,53
2025-09-16T04:11:11.902908395Z,54
2025-09-16T04:11:18.003066573Z,53
2025-09-16T04:11:21.85060261Z,54
2025-09-16T04:11:26.330742806Z,53
2025-09-16T04:11:27.988136657Z,54
2025-09-16T04:11:29.978660221Z,53
2025-09-16T04:11:32.33383674Z,54
2025-09-16T04:11:34.061881298Z,53
2025-09-16T04:11:38.1385872Z,54
2025-09-16T04:11:40.243630327Z,53
2025-09-16T04:11:42.291206024Z,54
2025-09-16T04:11:46.296298376Z,53
2025-09-16T04:11:48.337157709Z,54
2025-09-16T04:11:54.60885763Z,53
2025-09-16T04:11:56.739723545Z,54
2025-09-16T04:12:04.593190297Z,53
2025-09-16T04:12:08.66378774Z,54
2025-09-16T04:12:10.704959595Z,53
2025-09-16T04:12:14.77891069Z,54
2025-09-16T04:12:18.852084666Z,53
2025-09-16T04:12:22.922342209Z,54
2025-09-16T04:12:33.109013146Z,53
2025-09-16T04:12:41.253455579Z,54
2025-09-16T04:12:45.323888297Z,53
2025-09-16T04:12:47.359149066Z,54
2025-09-16T04:12:49.400825873Z,53
2025-09-16T04:12:51.438184381Z,54
2025-09-16T04:12:55.508547117Z,53
2025-09-16T04:13:01.748456265Z,54
2025-09-16T04:13:05.691062812Z,53
2025-09-16T04:13:07.725946993Z,54
2025-09-16T04:13:13.837899989Z,53
2025-09-16T04:13:21.98535789Z,54
2025-09-16T04:13:24.020522666Z,53
2025-09-16T04:13:28.19263898Z,54
2025-09-16T04:13:30.138819558Z,53
2025-09-16T04:13:32.231668674Z,54
2025-09-16T04:13:36.352464407Z,53
2025-09-16T04:13:48.449241242Z,54
2025-09-16T04:13:54.567542455Z,53
2025-09-16T04:13:56.598642934Z,54
2025-09-16T04:14:00.675549954Z,53
2025-09-16T04:14:04.931077469Z,54
2025-09-16T04:14:06.793860503Z,53
2025-09-16T04:14:08.828823895Z,54
2025-09-16T04:14:10.857670641Z,53
2025-09-16T04:14:12.899030045Z,54
2025-09-16T04:14:16.970187423Z,53
2025-09-16T04:14:19.004787851Z,54
2025-09-16T04:14:21.046735741Z,53
2025-09-16T04:14:27.190825538Z,54
2025-09-16T04:14:29.187269866Z,53
2025-09-16T04:14:31.2353689Z,54
2025-09-16T04:14:33.264058335Z,53
2025-09-16T04:14:35.297739159Z,54
2025-09-16T04:14:41.406276237Z,53
2025-09-16T04:14:45.482432188Z,54
2025-09-16T04:14:47.518447686Z,53
2025-09-16T04:14:51.594725848Z,54
2025-09-16T04:14:57.712272365Z,53
2025-09-16T04:15:16.084506449Z,54
2025-09-16T04:15:20.103794434Z,53
2025-09-16T04:17:58.937853228Z,54
2025-09-16T04:18:00.972003254Z,53
2025-09-16T04:54:16.171972035Z,54
2025-09-16T04:54:18.206039223Z,53
2025-09-16T04:54:22.281927961Z,54
2025-09-16T04:54:28.3894459Z,53
2025-09-16T04:54:30.462312309Z,54
2025-09-16T04:54:34.499827743Z,53
2025-09-16T04:54:37.037032348Z,54
2025-09-16T04:54:44.687172395Z,53
2025-09-16T04:54:50.792094139Z,54
2025-09-16T04:54:58.942036888Z,53
2025-09-16T04:55:03.012819036Z,54
2025-09-16T04:55:11.162205734Z,53
2025-09-16T04:55:19.317094759Z,54
2025-09-16T04:55:21.353337899Z,53
2025-09-16T04:55:23.39402775Z,54
2025-09-16T04:55:25.423578322Z,53
2025-09-16T04:55:27.457945592Z,54
2025-09-16T04:55:29.49398235Z,53
2025-09-16T04:55:31.536657917Z,54
2025-09-16T04:55:33.569980166Z,53
2025-09-16T04:55:35.6182543Z,54
2025-09-16T04:55:47.82962408Z,53
2025-09-16T04:55:51.908101486Z,54
2025-09-16T04:55:55.9784607Z,53
2025-09-16T04:56:00.048407426Z,54
2025-09-16T04:56:02.083945035Z,53
2025-09-16T04:56:04.125216587Z,54
2025-09-16T04:56:14.307857077Z,53
2025-09-16T04:56:24.49499709Z,54
2025-09-16T04:56:30.605302591Z,53
2025-09-16T04:56:32.640023209Z,54
2025-09-16T04:56:36.710495644Z,53
2025-09-16T04:56:38.750773279Z,54
2025-09-16T05:44:43.13927495Z,52
2025-09-16T05:44:53.307717936Z,53
2025-09-16T05:44:59.419641055Z,52
2025-09-16T05:45:03.490445646Z,53
2025-09-16T05:45:11.641691438Z,52
2025-09-16T05:45:36.073279212Z,53
2025-09-16T05:45:38.110055595Z,52
2025-09-16T05:45:40.146892023Z,53
2025-09-16T05:45:42.188591877Z,52
2025-09-16T05:45:50.331079734Z,53
2025-09-16T05:45:52.367026757Z,52
2025-09-16T05:46:57.511108952Z,53
2025-09-16T05:46:59.546514344Z,52
2025-09-16T05:47:01.581658157Z,53
2025-09-16T05:47:03.616500815Z,52
2025-09-16T05:47:11.761804628Z,53
2025-09-16T05:47:13.802756489Z,52
2025-09-16T05:47:28.054085035Z,53
2025-09-16T05:47:30.088000876Z,52
2025-09-16T05:47:32.129221906Z,53
2025-09-16T05:47:36.200620465Z,52
2025-09-16T05:47:40.271930072Z,53
2025-09-16T05:47:42.307319054Z,52
2025-09-16T05:47:46.379640611Z,53
2025-09-16T05:47:48.417981304Z,52
2025-09-16T05:47:50.457894493Z,53
2025-09-16T05:47:52.492153324Z,52
2025-09-16T05:47:54.526957261Z,53
2025-09-16T05:47:56.571379712Z,54
2025-09-16T05:55:18.597018842Z,52
2025-09-16T05:55:22.675006223Z,53
2025-09-16T05:55:30.810625788Z,52
2025-09-16T05:55:32.852208756Z,53
2025-09-16T05:55:34.881133269Z,52
2025-09-16T05:55:36.930206751Z,53
2025-09-16T05:55:51.17748934Z,52
2025-09-16T05:55:57.287939197Z,53
2025-09-16T05:56:01.362528232Z,52
2025-09-16T05:56:03.399898628Z,53
2025-09-16T05:56:13.58452866Z,52
2025-09-16T05:56:15.620276311Z,53
2025-09-16T05:56:17.654817958Z,52
2025-09-16T05:56:25.803304849Z,53
2025-09-16T05:56:27.836361109Z,52
2025-09-16T05:56:38.019974622Z,53
2025-09-16T05:56:40.052960276Z,52
2025-09-16T05:56:44.123621256Z,53
2025-09-16T05:56:50.241764847Z,52
2025-09-16T05:56:54.311872433Z,53
2025-09-16T05:57:00.422938705Z,52
2025-09-16T05:57:06.528009995Z,53
2025-09-16T05:57:16.714187454Z,52
2025-09-16T05:57:24.860644843Z,53
2025-09-16T05:57:26.895510261Z,52
2025-09-16T05:57:28.930956689Z,53
2025-09-16T05:57:33.009875873Z,52
2025-09-16T05:57:37.082742399Z,53
2025-09-16T05:57:41.15566832Z,52
2025-09-16T05:57:45.228367044Z,53
2025-09-16T05:57:47.260355662Z,52
2025-09-16T05:57:49.297994384Z,54
2025-09-16T05:57:53.373970918Z,52
2025-09-16T05:57:55.408659267Z,54
2025-09-16T06:01:02.812552013Z,55
2025-09-16T06:01:04.848180985Z,54
2025-09-16T06:01:08.926150555Z,55
2025-09-16T06:01:12.996647433Z,54
2025-09-16T06:01:21.142637017Z,55
2025-09-16T06:01:29.293816735Z,54
2025-09-16T06:01:31.336669938Z,55
2025-09-16T06:01:33.365391371Z,54
2025-09-16T06:01:35.40261274Z,55
2025-09-16T06:01:53.733318341Z,54
2025-09-16T06:02:18.179196138Z,55
2025-09-16T06:02:26.332413654Z,54
2025-09-16T06:02:28.374041731Z,55
2025-09-16T06:02:30.402827038Z,53
2025-09-16T06:02:32.437997584Z,55
2025-09-16T06:02:34.479564949Z,53
2025-09-16T06:02:36.514928445Z,55
2025-09-16T06:02:38.552129082Z,53
2025-09-16T06:02:42.627806376Z,54
2025-09-16T06:02:44.663178281Z,53
2025-09-16T06:02:47.831018551Z,54
2025-09-16T06:02:50.768670625Z,55
2025-09-16T06:02:52.809072144Z,54
2025-09-16T06:02:54.842910529Z,55
2025-09-16T06:02:56.891314147Z,54
2025-09-16T06:02:58.922279541Z,55
2025-09-16T06:03:00.955077961Z,54
2025-09-16T06:03:02.996620123Z,55
2025-09-16T06:03:07.066422013Z,54
2025-09-16T06:03:11.142121942Z,55
2025-09-16T06:03:13.177358323Z,54
2025-09-16T06:03:17.254969122Z,55
2025-09-16T06:03:19.289441011Z,54
2025-09-16T06:03:23.366348061Z,55
2025-09-16T06:03:25.40122192Z,54
2025-09-16T06:03:29.478934926Z,55
2025-09-16T06:03:31.513897207Z,54
2025-09-16T06:03:35.592205686Z,55
2025-09-16T06:03:37.62684409Z,54
2025-09-16T06:03:39.661957707Z,55
2025-09-16T06:03:47.80975305Z,54
2025-09-16T06:03:49.844837087Z,55
2025-09-16T06:03:55.956629768Z,54
2025-09-16T06:04:00.035761762Z,55
2025-09-16T06:04:02.068470698Z,54
2025-09-16T06:04:04.104399236Z,55
2025-09-16T06:04:08.180524698Z,54
2025-09-16T06:04:16.32830767Z,55
2025-09-16T06:04:18.363763376Z,54
2025-09-16T06:04:20.397963782Z,55
2025-09-16T06:04:24.476037984Z,54
2025-09-16T06:04:28.551060223Z,55
2025-09-16T06:04:32.619585858Z,54
2025-09-16T06:04:34.660756829Z,55
2025-09-16T06:04:36.702066629Z,54
2025-09-16T06:04:38.737298158Z,55
2025-09-16T06:04:46.880788548Z,54
2025-09-16T06:04:55.030850953Z,55
2025-09-16T06:05:03.177439669Z,54
2025-09-16T06:05:09.28851876Z,55
2025-09-16T06:05:13.35868192Z,54
2025-09-16T06:05:17.43506739Z,55
2025-09-16T06:05:21.505700781Z,54
2025-09-16T06:05:25.582244345Z,55
2025-09-16T06:05:27.619573991Z,54
2025-09-16T06:05:33.730390915Z,55
2025-09-16T06:05:35.76448284Z,54
2025-09-16T06:05:37.800636611Z,55
2025-09-16T06:05:43.912263803Z,54
2025-09-16T06:05:45.946984269Z,55
2025-09-16T06:05:50.02826508Z,54
2025-09-16T06:05:52.061145006Z,55
2025-09-16T06:06:36.873405142Z,54
2025-09-16T06:06:38.908377434Z,55
2025-09-16T06:06:45.020466451Z,54
2025-09-16T06:06:53.161448909Z,55
2025-09-16T06:06:57.23166828Z,54
2025-09-16T06:07:01.310838641Z,55
2025-09-16T06:07:05.381988113Z,54
2025-09-16T06:07:11.493283548Z,55
2025-09-16T06:07:13.532123972Z,54
2025-09-16T06:07:15.567701505Z,55
2025-09-16T06:07:19.643891231Z,54
2025-09-16T06:07:21.679276997Z,55
2025-09-16T06:47:33.295218819Z,54
2025-09-16T06:47:35.330691999Z,55
2025-09-16T06:47:37.36327248Z,54
2025-09-16T06:47:53.66627106Z,55
2025-09-16T06:47:55.69924301Z,54
2025-09-16T06:47:57.735459548Z,55
2025-09-16T06:47:59.77137611Z,54
2025-09-16T06:48:01.809235653Z,55
2025-09-16T06:48:03.847404817Z,54
2025-09-16T06:48:11.99462265Z,55
2025-09-16T06:48:16.077732549Z,54
2025-09-16T06:48:20.145288233Z,55
2025-09-16T06:48:22.183367224Z,54
2025-09-16T06:48:30.318181907Z,55
2025-09-16T06:48:36.430570697Z,53
2025-09-16T06:49:25.319537676Z,55
2025-09-16T07:01:46.747548069Z,56
2025-09-16T07:01:48.788904982Z,55
2025-09-16T07:01:54.89665923Z,56
2025-09-16T07:01:56.934151595Z,55
2025-09-16T07:02:05.080587616Z,56
